DATE,STATION,NAME,PRCP,TAVG,TMAX,TMIN,target
2022-04-01,IN006012800,"AMBALA, IN",0.0,29.3,37.8,21.6,0
2022-04-02,IN006012800,"AMBALA, IN",0.0,28.7,38.2,18.9,0
2022-04-03,IN006012800,"AMBALA, IN",0.0,28.7,38.2,20.5,0
2022-04-04,IN006012800,"AMBALA, IN",0.0,29.4,37.8,19.5,0
2022-04-05,IN006012800,"AMBALA, IN",0.0,29.7,38.6,21.1,0
2022-04-06,IN006012800,"AMBALA, IN",0.0,30.6,38.6,21.8,0
2022-04-07,IN006012800,"AMBALA, IN",0.0,31.7,38.6,24.0,0
2022-04-08,IN006012800,"AMBALA, IN",0.0,31.1,39.7,23.4,0
2022-04-09,IN006012800,"AMBALA, IN",0.0,30.6,40.6,21.6,0
2022-04-10,IN006012800,"AMBALA, IN",0.0,30.7,40.6,22.2,0
2022-04-11,IN006012800,"AMBALA, IN",0.0,32.1,40.6,23.9,0
2022-04-12,IN006012800,"AMBALA, IN",0.0,30.7,41.2,24.0,0
2022-04-13,IN006012800,"AMBALA, IN",0.0,31.4,41.2,25.1,0
2022-04-14,IN006012800,"AMBALA, IN",0.0,29.9,39.0,21.9,0
2022-04-15,IN006012800,"AMBALA, IN",0.0,29.9,39.2,21.9,0
2022-04-16,IN006012800,"AMBALA, IN",0.0,29.9,38.6,20.8,0
2022-04-17,IN006012800,"AMBALA, IN",0.0,30.4,39.6,21.4,0
2022-04-18,IN006012800,"AMBALA, IN",0.0,31.4,40.2,20.9,0
2022-04-21,IN006012800,"AMBALA, IN",0.0,27.7,40.5,20.9,0
2022-04-22,IN006012800,"AMBALA, IN",0.5,29.9,37.3,22.6,1
2022-04-23,IN006012800,"AMBALA, IN",0.0,30.8,38.2,21.6,0
2022-04-24,IN006012800,"AMBALA, IN",0.0,31.5,38.4,24.1,0
2022-05-01,IN006012800,"AMBALA, IN",0.0,32.7,37.4,24.1,0
2022-05-02,IN006012800,"AMBALA, IN",0.0,32.2,37.4,28.1,0
2022-05-03,IN006012800,"AMBALA, IN",0.0,31.7,36.6,27.1,0
2022-05-04,IN006012800,"AMBALA, IN",0.0,27.2,36.6,27.1,0
2022-05-05,IN006012800,"AMBALA, IN",3.0,29.3,36.2,20.4,1
2022-05-06,IN006012800,"AMBALA, IN",0.0,31.3,38.4,23.3,0
2022-05-07,IN006012800,"AMBALA, IN",0.0,32.0,39.5,23.8,0
2022-05-08,IN006012800,"AMBALA, IN",0.0,31.7,39.5,23.9,0
2022-05-09,IN006012800,"AMBALA, IN",0.0,32.0,38.0,26.5,0
2022-05-10,IN006012800,"AMBALA, IN",0.0,32.2,38.4,26.5,0
2022-05-11,IN006012800,"AMBALA, IN",0.0,33.2,39.0,26.4,0
2022-05-12,IN006012800,"AMBALA, IN",0.0,33.6,39.0,28.2,0
2022-05-13,IN006012800,"AMBALA, IN",0.0,34.7,41.4,26.9,0
2022-05-14,IN006012800,"AMBALA, IN",0.0,35.8,44.0,27.1,0
2022-05-15,IN006012800,"AMBALA, IN",0.0,34.2,44.0,27.9,0
2022-05-16,IN006012800,"AMBALA, IN",0.0,35.0,42.1,30.0,0
2022-05-17,IN006012800,"AMBALA, IN",0.0,32.2,41.7,25.6,0
2022-05-18,IN006012800,"AMBALA, IN",0.0,31.8,38.9,25.6,0
2022-05-19,IN006012800,"AMBALA, IN",0.0,33.3,40.9,25.0,0
2022-05-20,IN006012800,"AMBALA, IN",0.0,35.1,41.9,27.5,0
2022-05-21,IN006012800,"AMBALA, IN",0.0,31.8,41.9,26.8,0
2022-05-22,IN006012800,"AMBALA, IN",0.0,31.0,39.1,26.8,0
2022-05-23,IN006012800,"AMBALA, IN",11.9,24.6,39.1,18.4,1
2022-05-24,IN006012800,"AMBALA, IN",9.9,24.8,29.8,19.0,1
2022-05-25,IN006012800,"AMBALA, IN",0.0,28.9,34.8,21.4,0
2022-05-26,IN006012800,"AMBALA, IN",0.0,31.4,35.6,23.8,0
2022-05-27,IN006012800,"AMBALA, IN",0.0,32.1,37.8,25.6,0
2022-05-28,IN006012800,"AMBALA, IN",0.0,31.4,38.0,26.8,0
2022-05-29,IN006012800,"AMBALA, IN",0.0,32.7,39.1,25.5,0
2022-05-30,IN006012800,"AMBALA, IN",0.0,32.9,39.1,28.2,0
2022-05-31,IN006012800,"AMBALA, IN",0.0,32.9,40.9,27.8,0
2022-06-01,IN006012800,"AMBALA, IN",0.0,35.0,42.8,24.9,0
2022-06-02,IN006012800,"AMBALA, IN",0.0,36.1,43.3,27.6,0
2022-06-03,IN006012800,"AMBALA, IN",0.0,35.8,43.3,26.9,0
2022-06-04,IN006012800,"AMBALA, IN",0.0,36.6,43.6,27.6,0
2022-06-05,IN006012800,"AMBALA, IN",0.0,36.6,44.4,27.6,0
2022-06-06,IN006012800,"AMBALA, IN",0.0,35.3,44.4,27.2,0
2022-06-07,IN006012800,"AMBALA, IN",0.0,36.7,44.2,27.2,0
2022-06-08,IN006012800,"AMBALA, IN",0.0,37.2,44.1,29.6,0
2022-06-09,IN006012800,"AMBALA, IN",0.0,36.9,44.6,29.5,0
2022-06-10,IN006012800,"AMBALA, IN",0.8,36.3,44.6,28.3,1
2022-06-11,IN006012800,"AMBALA, IN",0.0,36.1,43.6,28.6,0
2022-06-12,IN006012800,"AMBALA, IN",0.0,35.8,43.4,28.5,0
2022-06-13,IN006012800,"AMBALA, IN",0.0,37.2,43.8,29.9,0
2022-06-14,IN006012800,"AMBALA, IN",0.0,37.0,43.8,31.0,0
2022-06-15,IN006012800,"AMBALA, IN",0.0,35.5,43.1,31.0,0
2022-06-16,IN006012800,"AMBALA, IN",7.9,29.6,43.1,23.1,1
2022-06-17,IN006012800,"AMBALA, IN",43.9,25.7,36.5,21.3,1
2022-06-18,IN006012800,"AMBALA, IN",7.9,25.5,29.0,22.5,1
2022-06-19,IN006012800,"AMBALA, IN",0.8,27.6,31.1,23.3,1
2022-06-20,IN006012800,"AMBALA, IN",0.0,28.3,33.6,23.8,0
2022-06-21,IN006012800,"AMBALA, IN",0.3,27.8,33.6,21.9,1
2022-06-22,IN006012800,"AMBALA, IN",2.0,29.7,35.6,24.9,1
2022-06-23,IN006012800,"AMBALA, IN",0.0,31.4,37.8,25.3,0
2022-06-24,IN006012800,"AMBALA, IN",0.0,32.4,38.8,25.3,0
2022-06-25,IN006012800,"AMBALA, IN",0.0,33.1,39.2,24.9,0
2022-06-26,IN006012800,"AMBALA, IN",0.0,33.0,39.2,27.5,0
2022-06-27,IN006012800,"AMBALA, IN",0.0,33.5,38.0,28.7,0
2022-06-28,IN006012800,"AMBALA, IN",0.0,33.1,38.0,29.5,0
2022-06-29,IN006012800,"AMBALA, IN",0.0,29.3,36.8,29.5,0
2022-06-30,IN006012800,"AMBALA, IN",0.0,25.9,31.4,29.5,0
2022-07-01,IN006012800,"AMBALA, IN",0.0,29.3,33.0,24.9,0
2022-07-02,IN006012800,"AMBALA, IN",0.0,31.0,35.2,27.2,0
2022-07-03,IN006012800,"AMBALA, IN",14.0,30.6,35.2,25.3,1
2022-07-04,IN006012800,"AMBALA, IN",0.0,32.7,37.0,28.3,0
2022-07-05,IN006012800,"AMBALA, IN",0.0,32.8,37.0,28.7,0
2022-07-06,IN006012800,"AMBALA, IN",0.5,30.1,36.7,24.9,1
2022-07-07,IN006012800,"AMBALA, IN",0.3,32.3,36.8,27.3,1
2022-07-08,IN006012800,"AMBALA, IN",0.0,32.7,38.0,29.3,0
2022-07-09,IN006012800,"AMBALA, IN",0.0,28.4,38.0,29.3,0
2022-07-10,IN006012800,"AMBALA, IN",93.0,28.0,33.5,23.3,1
2022-07-11,IN006012800,"AMBALA, IN",2.0,32.3,36.8,26.5,1
2022-07-12,IN006012800,"AMBALA, IN",87.1,28.9,36.8,24.3,1
2022-07-13,IN006012800,"AMBALA, IN",8.9,29.7,34.6,27.2,1
2022-07-14,IN006012800,"AMBALA, IN",0.0,28.3,34.6,27.2,0
2022-07-15,IN006012800,"AMBALA, IN",21.1,31.0,37.0,23.9,1
2022-07-16,IN006012800,"AMBALA, IN",0.0,31.4,37.0,23.9,0
2022-07-17,IN006012800,"AMBALA, IN",38.1,29.2,37.8,23.4,1
2022-07-18,IN006012800,"AMBALA, IN",0.5,33.1,37.8,27.4,1
2022-07-19,IN006012800,"AMBALA, IN",0.0,31.3,37.8,27.4,0
2022-07-20,IN006012800,"AMBALA, IN",21.1,28.3,37.2,27.4,1
2022-07-21,IN006012800,"AMBALA, IN",24.9,27.3,32.8,24.1,1
2022-07-22,IN006012800,"AMBALA, IN",6.1,29.8,32.8,23.8,1
2022-07-23,IN006012800,"AMBALA, IN",0.0,30.2,34.9,26.9,0
2022-07-24,IN006012800,"AMBALA, IN",0.0,30.8,35.8,26.4,0
2022-07-25,IN006012800,"AMBALA, IN",2.0,31.6,35.8,25.9,1
2022-07-26,IN006012800,"AMBALA, IN",0.0,30.6,35.6,26.8,0
2022-07-27,IN006012800,"AMBALA, IN",0.0,29.2,34.8,26.6,0
2022-07-28,IN006012800,"AMBALA, IN",0.0,29.1,34.6,26.0,0
2022-07-29,IN006012800,"AMBALA, IN",0.0,29.2,33.7,26.5,0
2022-07-30,IN006012800,"AMBALA, IN",5.1,27.4,33.7,25.9,1
2022-07-31,IN006012800,"AMBALA, IN",3.0,27.9,33.7,25.5,1
2022-08-01,IN006012800,"AMBALA, IN",0.0,29.5,33.4,25.9,0
2022-08-02,IN006012800,"AMBALA, IN",2.0,31.0,35.4,26.6,1
2022-08-03,IN006012800,"AMBALA, IN",0.0,29.4,35.4,26.6,0
2022-08-04,IN006012800,"AMBALA, IN",41.9,28.9,33.4,24.6,1
2022-08-05,IN006012800,"AMBALA, IN",0.0,28.7,32.6,26.3,0
2022-08-06,IN006012800,"AMBALA, IN",2.0,30.5,34.8,25.9,1
2022-08-07,IN006012800,"AMBALA, IN",0.0,28.6,34.8,25.9,0
2022-08-08,IN006012800,"AMBALA, IN",0.0,32.1,36.7,26.2,0
2022-08-09,IN006012800,"AMBALA, IN",0.0,33.0,37.7,28.5,0
2022-08-10,IN006012800,"AMBALA, IN",0.0,32.9,37.7,28.6,0
2022-08-11,IN006012800,"AMBALA, IN",0.0,29.0,37.4,25.7,0
2022-08-12,IN006012800,"AMBALA, IN",0.0,31.5,36.0,26.3,0
2022-08-13,IN006012800,"AMBALA, IN",0.0,32.1,36.2,26.9,0
2022-08-14,IN006012800,"AMBALA, IN",0.0,30.7,36.9,26.9,0
2022-08-15,IN006012800,"AMBALA, IN",0.0,28.9,36.9,25.7,0
2022-08-16,IN006012800,"AMBALA, IN",0.0,30.7,34.7,25.8,0
2022-08-17,IN006012800,"AMBALA, IN",0.0,31.0,35.0,26.4,0
2022-08-18,IN006012800,"AMBALA, IN",0.0,31.5,35.9,26.6,0
2022-08-19,IN006012800,"AMBALA, IN",0.0,30.6,35.9,27.6,0
2022-08-20,IN006012800,"AMBALA, IN",0.0,29.3,34.6,27.2,0
2022-08-21,IN006012800,"AMBALA, IN",0.0,31.2,35.8,26.0,0
2022-08-22,IN006012800,"AMBALA, IN",0.0,31.8,36.6,27.2,0
2022-08-23,IN006012800,"AMBALA, IN",0.0,32.3,37.1,28.1,0
2022-08-24,IN006012800,"AMBALA, IN",0.0,29.6,37.1,26.8,0
2022-08-25,IN006012800,"AMBALA, IN",0.8,30.3,34.4,26.0,1
2022-08-26,IN006012800,"AMBALA, IN",0.3,30.7,34.8,27.2,1
2022-08-27,IN006012800,"AMBALA, IN",0.0,30.5,35.0,26.4,0
2022-08-28,IN006012800,"AMBALA, IN",0.0,30.4,35.0,26.6,0
2022-08-29,IN006012800,"AMBALA, IN",0.0,30.4,34.5,26.6,0
2022-08-30,IN006012800,"AMBALA, IN",0.0,31.1,35.8,26.2,0
2022-08-31,IN006012800,"AMBALA, IN",0.0,31.3,35.8,27.2,0
2022-09-01,IN006012800,"AMBALA, IN",0.0,32.1,36.2,27.2,0
2022-09-02,IN006012800,"AMBALA, IN",0.0,31.3,36.2,26.8,0
2022-09-03,IN006012800,"AMBALA, IN",0.0,30.6,36.0,26.5,0
2022-09-04,IN006012800,"AMBALA, IN",0.0,30.7,35.1,26.0,0
2022-09-05,IN006012800,"AMBALA, IN",0.0,30.5,36.0,25.4,0
2022-09-06,IN006012800,"AMBALA, IN",0.0,30.4,36.0,25.0,0
2022-09-07,IN006012800,"AMBALA, IN",0.0,30.9,35.5,26.2,0
2022-09-08,IN006012800,"AMBALA, IN",0.0,31.2,36.1,25.9,0
2022-09-09,IN006012800,"AMBALA, IN",0.0,31.5,36.4,26.0,0
2022-09-10,IN006012800,"AMBALA, IN",4.1,29.6,36.4,25.0,1
2022-09-11,IN006012800,"AMBALA, IN",1.0,30.7,35.6,24.9,1
2022-09-12,IN006012800,"AMBALA, IN",0.0,30.6,35.6,24.9,0
2022-09-13,IN006012800,"AMBALA, IN",0.0,30.1,35.5,25.8,0
2022-09-14,IN006012800,"AMBALA, IN",0.0,28.4,34.8,25.4,0
2022-09-15,IN006012800,"AMBALA, IN",0.0,26.7,33.1,25.4,0
2022-09-16,IN006012800,"AMBALA, IN",0.0,26.6,33.1,22.8,0
2022-09-17,IN006012800,"AMBALA, IN",0.0,27.8,33.1,24.6,0
2022-09-18,IN006012800,"AMBALA, IN",0.0,29.3,33.4,23.4,0
2022-09-19,IN006012800,"AMBALA, IN",0.0,29.3,34.6,24.4,0
2022-09-20,IN006012800,"AMBALA, IN",0.0,28.4,33.4,25.4,0
2022-09-21,IN006012800,"AMBALA, IN",0.0,26.8,33.4,25.4,0
2022-09-22,IN006012800,"AMBALA, IN",0.0,25.9,35.2,22.3,0
2022-09-23,IN006012800,"AMBALA, IN",37.1,24.8,27.8,22.3,1
2022-09-24,IN006012800,"AMBALA, IN",13.0,23.9,26.8,22.6,1
2022-09-25,IN006012800,"AMBALA, IN",106.9,23.7,25.2,22.3,1
2022-09-26,IN006012800,"AMBALA, IN",0.0,25.7,25.2,21.3,0
2022-09-27,IN006012800,"AMBALA, IN",0.0,26.8,30.2,23.0,0
2022-09-28,IN006012800,"AMBALA, IN",0.0,27.5,31.2,23.7,0
2022-09-29,IN006012800,"AMBALA, IN",0.0,27.9,32.0,24.2,0
2022-09-30,IN006012800,"AMBALA, IN",0.0,28.5,32.8,24.2,0
2022-10-01,IN006012800,"AMBALA, IN",0.0,28.7,32.8,24.5,0
2022-10-02,IN006012800,"AMBALA, IN",0.0,28.4,33.0,24.4,0
2022-10-03,IN006012800,"AMBALA, IN",0.0,28.7,33.0,23.5,0
2022-10-04,IN006012800,"AMBALA, IN",0.0,29.1,35.2,24.8,0
2022-10-05,IN006012800,"AMBALA, IN",0.0,28.6,35.2,24.0,0
2022-10-06,IN006012800,"AMBALA, IN",0.0,27.4,34.0,22.0,0
2022-10-07,IN006012800,"AMBALA, IN",0.0,25.8,33.1,23.2,0
2022-10-08,IN006012800,"AMBALA, IN",0.0,24.6,29.6,22.4,0
2022-10-09,IN006012800,"AMBALA, IN",0.0,24.9,29.6,21.6,0
2022-10-10,IN006012800,"AMBALA, IN",0.0,24.8,30.8,21.2,0
2022-10-11,IN006012800,"AMBALA, IN",41.9,22.9,29.7,17.9,1
2022-10-12,IN006012800,"AMBALA, IN",0.3,24.8,30.2,19.8,1
2022-10-13,IN006012800,"AMBALA, IN",0.0,24.4,30.2,18.9,0
2022-10-14,IN006012800,"AMBALA, IN",0.0,26.0,31.5,19.8,0
2022-10-15,IN006012800,"AMBALA, IN",0.0,25.7,31.5,19.5,0
2022-10-16,IN006012800,"AMBALA, IN",0.0,26.2,32.2,19.1,0
2022-10-17,IN006012800,"AMBALA, IN",0.0,27.1,32.2,19.1,0
2022-10-18,IN006012800,"AMBALA, IN",0.0,25.6,31.9,19.3,0
2022-10-19,IN006012800,"AMBALA, IN",0.0,24.7,31.7,19.4,0
2022-10-20,IN006012800,"AMBALA, IN",0.0,24.6,31.3,18.6,0
2022-10-21,IN006012800,"AMBALA, IN",0.0,25.3,31.7,17.9,0
2022-10-22,IN006012800,"AMBALA, IN",0.0,24.2,31.7,18.8,0
2022-10-23,IN006012800,"AMBALA, IN",0.0,23.3,31.7,16.8,0
2022-10-24,IN006012800,"AMBALA, IN",0.0,23.8,31.8,16.2,0
2022-10-25,IN006012800,"AMBALA, IN",0.0,23.8,31.9,17.5,0
2022-10-26,IN006012800,"AMBALA, IN",0.0,22.9,30.7,15.4,0
2022-10-27,IN006012800,"AMBALA, IN",0.0,23.0,31.2,16.4,0
2022-10-28,IN006012800,"AMBALA, IN",0.0,22.6,30.6,16.4,0
2022-10-29,IN006012800,"AMBALA, IN",0.0,22.6,30.1,16.7,0
2022-10-30,IN006012800,"AMBALA, IN",0.0,23.1,30.1,17.4,0
2022-10-31,IN006012800,"AMBALA, IN",0.0,22.6,30.1,16.5,0
2022-11-01,IN006012800,"AMBALA, IN",0.0,23.3,30.9,16.7,0
2022-11-02,IN006012800,"AMBALA, IN",0.0,23.8,29.7,18.2,0
2022-11-03,IN006012800,"AMBALA, IN",0.0,22.7,30.2,16.6,0
2022-11-04,IN006012800,"AMBALA, IN",0.0,22.2,29.8,16.3,0
2022-11-05,IN006012800,"AMBALA, IN",0.0,22.9,29.0,18.0,0
2022-11-06,IN006012800,"AMBALA, IN",0.0,23.6,29.0,18.1,0
2022-11-07,IN006012800,"AMBALA, IN",0.0,23.2,29.6,17.9,0
2022-11-08,IN006012800,"AMBALA, IN",0.0,22.2,29.2,16.7,0
2022-11-09,IN006012800,"AMBALA, IN",0.0,21.7,27.2,17.8,0
2022-11-10,IN006012800,"AMBALA, IN",0.0,20.3,26.8,17.6,0
2022-11-11,IN006012800,"AMBALA, IN",0.0,20.5,26.8,13.8,0
2022-11-12,IN006012800,"AMBALA, IN",0.0,20.2,27.7,13.5,0
2022-11-13,IN006012800,"AMBALA, IN",0.0,20.1,27.2,13.0,0
2022-11-14,IN006012800,"AMBALA, IN",0.0,19.8,27.1,15.3,0
2022-11-15,IN006012800,"AMBALA, IN",0.0,20.9,27.1,16.0,0
2022-11-16,IN006012800,"AMBALA, IN",0.0,19.4,28.0,13.8,0
2022-11-17,IN006012800,"AMBALA, IN",0.0,18.4,25.6,13.0,0
2022-11-18,IN006012800,"AMBALA, IN",0.0,17.9,25.6,12.7,0
2022-11-19,IN006012800,"AMBALA, IN",0.0,18.3,26.0,11.5,0
2022-11-20,IN006012800,"AMBALA, IN",0.0,19.3,26.6,12.6,0
2022-11-21,IN006012800,"AMBALA, IN",0.0,18.9,26.3,12.3,0
2022-11-22,IN006012800,"AMBALA, IN",0.0,17.7,25.8,12.4,0
2022-11-23,IN006012800,"AMBALA, IN",0.0,17.8,25.2,12.3,0
2022-11-24,IN006012800,"AMBALA, IN",0.0,17.1,25.2,11.6,0
2022-11-25,IN006012800,"AMBALA, IN",0.0,17.9,25.0,11.2,0
2022-11-26,IN006012800,"AMBALA, IN",0.0,18.0,26.1,12.2,0
2022-11-27,IN006012800,"AMBALA, IN",0.0,17.8,25.2,11.5,0
2022-11-28,IN006012800,"AMBALA, IN",0.0,17.7,25.9,11.2,0
2022-11-29,IN006012800,"AMBALA, IN",0.0,17.6,25.9,12.4,0
2022-11-30,IN006012800,"AMBALA, IN",0.0,17.1,25.3,10.8,0
2022-12-01,IN006012800,"AMBALA, IN",0.0,17.1,24.6,12.4,0
2022-12-02,IN006012800,"AMBALA, IN",0.0,17.7,24.0,11.8,0
2022-12-03,IN006012800,"AMBALA, IN",0.0,17.5,24.7,12.4,0
2022-12-04,IN006012800,"AMBALA, IN",0.0,16.7,24.6,11.2,0
2022-12-05,IN006012800,"AMBALA, IN",0.0,16.1,23.9,10.4,0
2022-12-06,IN006012800,"AMBALA, IN",0.0,16.8,23.9,11.0,0
2022-12-07,IN006012800,"AMBALA, IN",0.0,16.4,24.2,10.5,0
2022-12-08,IN006012800,"AMBALA, IN",0.0,15.8,23.2,8.6,0
2022-12-09,IN006012800,"AMBALA, IN",0.0,16.2,23.3,9.6,0
2022-12-10,IN006012800,"AMBALA, IN",0.0,17.1,24.1,10.8,0
2022-12-11,IN006012800,"AMBALA, IN",0.0,18.0,24.1,11.6,0
2022-12-12,IN006012800,"AMBALA, IN",0.0,17.8,26.1,11.2,0
2022-12-13,IN006012800,"AMBALA, IN",0.0,17.6,25.6,10.5,0
2022-12-14,IN006012800,"AMBALA, IN",0.0,15.5,25.4,10.5,0
2022-12-15,IN006012800,"AMBALA, IN",0.0,14.8,21.6,8.7,0
2022-12-16,IN006012800,"AMBALA, IN",0.0,14.4,20.6,8.2,0
2022-12-17,IN006012800,"AMBALA, IN",0.0,13.1,21.4,6.4,0
2022-12-18,IN006012800,"AMBALA, IN",0.0,14.0,21.4,8.1,0
2022-12-19,IN006012800,"AMBALA, IN",0.0,14.4,21.0,7.8,0
2022-12-20,IN006012800,"AMBALA, IN",0.0,12.3,22.6,11.0,0
2022-12-21,IN006012800,"AMBALA, IN",0.0,12.8,22.6,10.0,0
2022-12-22,IN006012800,"AMBALA, IN",0.0,10.7,17.6,8.4,0
2022-12-23,IN006012800,"AMBALA, IN",0.0,10.0,15.2,7.0,0
2022-12-24,IN006012800,"AMBALA, IN",0.0,9.0,15.4,4.6,0
2022-12-25,IN006012800,"AMBALA, IN",0.0,9.1,14.2,6.9,0
2022-12-26,IN006012800,"AMBALA, IN",0.0,10.1,14.2,7.7,0
2022-12-27,IN006012800,"AMBALA, IN",0.0,11.1,14.2,7.5,0
2022-12-28,IN006012800,"AMBALA, IN",0.0,12.3,14.2,6.7,0
2022-12-29,IN006012800,"AMBALA, IN",0.0,12.0,20.2,8.6,0
2022-12-30,IN006012800,"AMBALA, IN",0.0,13.8,20.2,10.8,0
2022-12-31,IN006012800,"AMBALA, IN",0.0,11.6,18.4,8.9,0
2023-01-01,IN006012800,"AMBALA, IN",0.0,10.7,16.0,7.2,0
2023-01-02,IN006012800,"AMBALA, IN",0.0,9.8,14.6,7.2,0
2023-01-03,IN006012800,"AMBALA, IN",0.0,9.4,13.7,7.0,0
2023-01-04,IN006012800,"AMBALA, IN",0.0,8.4,11.8,6.3,0
2023-01-05,IN006012800,"AMBALA, IN",0.0,7.0,10.2,5.5,0
2023-01-06,IN006012800,"AMBALA, IN",0.0,6.7,8.6,4.8,0
2023-01-07,IN006012800,"AMBALA, IN",0.0,7.6,8.6,5.4,0
2023-01-08,IN006012800,"AMBALA, IN",0.0,9.0,8.6,4.9,0
2023-01-09,IN006012800,"AMBALA, IN",0.0,10.6,8.6,8.2,0
2023-01-10,IN006012800,"AMBALA, IN",0.0,9.9,14.0,8.2,0
2023-01-11,IN006012800,"AMBALA, IN",0.0,10.3,11.7,8.5,0
2023-01-12,IN006012800,"AMBALA, IN",0.5,13.5,11.7,8.0,1
2023-01-13,IN006012800,"AMBALA, IN",3.0,15.0,20.0,11.3,1
2023-01-14,IN006012800,"AMBALA, IN",0.3,11.5,19.8,11.3,1
2023-01-15,IN006012800,"AMBALA, IN",0.0,10.5,19.8,5.6,0
2023-01-16,IN006012800,"AMBALA, IN",0.0,11.0,16.8,5.6,0
2023-01-17,IN006012800,"AMBALA, IN",0.0,10.6,17.8,5.2,0
2023-01-18,IN006012800,"AMBALA, IN",0.0,11.4,17.5,4.9,0
2023-01-19,IN006012800,"AMBALA, IN",0.0,14.1,17.5,9.0,0
2023-01-20,IN006012800,"AMBALA, IN",2.0,12.1,20.2,9.0,1
2023-01-21,IN006012800,"AMBALA, IN",0.0,13.6,20.2,7.0,0
2023-01-22,IN006012800,"AMBALA, IN",0.0,14.1,20.2,7.4,0
2023-01-23,IN006012800,"AMBALA, IN",0.0,14.9,22.4,7.6,0
2023-01-24,IN006012800,"AMBALA, IN",0.0,15.2,23.3,11.0,0
2023-01-25,IN006012800,"AMBALA, IN",0.8,16.3,20.2,13.1,1
2023-01-26,IN006012800,"AMBALA, IN",0.5,13.2,20.7,11.4,1
2023-01-27,IN006012800,"AMBALA, IN",0.0,13.3,20.7,7.6,0
2023-01-28,IN006012800,"AMBALA, IN",0.0,14.1,20.6,8.0,0
2023-01-29,IN006012800,"AMBALA, IN",0.0,13.4,21.8,7.6,0
2023-01-30,IN006012800,"AMBALA, IN",0.0,16.2,21.8,13.6,0
2023-01-31,IN006012800,"AMBALA, IN",0.0,15.4,21.8,11.2,0
2023-02-01,IN006012800,"AMBALA, IN",0.0,14.6,22.0,9.4,0
2023-02-02,IN006012800,"AMBALA, IN",0.0,15.9,22.0,10.0,0
2023-02-03,IN006012800,"AMBALA, IN",0.0,15.7,23.6,9.6,0
2023-02-04,IN006012800,"AMBALA, IN",0.0,17.0,23.6,10.6,0
2023-02-05,IN006012800,"AMBALA, IN",0.0,17.3,24.6,11.6,0
2023-02-06,IN006012800,"AMBALA, IN",0.0,17.3,24.9,11.2,0
2023-02-07,IN006012800,"AMBALA, IN",0.0,17.4,25.7,12.2,0
2023-02-08,IN006012800,"AMBALA, IN",0.0,16.4,24.4,10.7,0
2023-02-09,IN006012800,"AMBALA, IN",0.0,18.1,24.8,10.8,0
2023-02-10,IN006012800,"AMBALA, IN",0.0,19.9,24.8,15.4,0
2023-02-11,IN006012800,"AMBALA, IN",0.0,18.3,26.2,14.0,0
2023-02-12,IN006012800,"AMBALA, IN",0.0,15.5,24.9,11.0,0
2023-02-13,IN006012800,"AMBALA, IN",0.0,14.5,22.1,7.1,0
2023-02-14,IN006012800,"AMBALA, IN",0.0,16.4,22.1,9.4,0
2023-02-15,IN006012800,"AMBALA, IN",0.0,19.1,22.1,12.6,0
2023-02-16,IN006012800,"AMBALA, IN",0.0,19.4,27.2,12.8,0
2023-02-17,IN006012800,"AMBALA, IN",0.0,19.9,26.6,13.4,0
2023-02-18,IN006012800,"AMBALA, IN",0.0,19.4,27.4,12.8,0
2023-02-19,IN006012800,"AMBALA, IN",0.0,20.4,26.4,13.4,0
2023-02-20,IN006012800,"AMBALA, IN",0.0,22.0,26.4,15.2,0
2023-02-21,IN006012800,"AMBALA, IN",0.0,22.6,26.4,17.2,0
2023-02-22,IN006012800,"AMBALA, IN",0.0,20.3,29.0,13.9,0
2023-02-23,IN006012800,"AMBALA, IN",0.0,20.3,29.0,14.6,0
2023-02-24,IN006012800,"AMBALA, IN",0.0,20.0,28.5,13.2,0
2023-02-25,IN006012800,"AMBALA, IN",0.0,20.6,28.4,13.0,0
2023-02-26,IN006012800,"AMBALA, IN",0.0,20.6,27.4,13.1,0
2023-02-27,IN006012800,"AMBALA, IN",0.0,21.2,27.7,14.4,0
2023-02-28,IN006012800,"AMBALA, IN",0.0,20.2,28.4,14.2,0
2023-03-01,IN006012800,"AMBALA, IN",0.8,22.2,28.4,15.2,1
2023-03-02,IN006012800,"AMBALA, IN",0.0,22.7,31.0,16.0,0
2023-03-03,IN006012800,"AMBALA, IN",0.0,22.1,31.0,16.0,0
2023-03-04,IN006012800,"AMBALA, IN",0.0,21.7,29.0,15.6,0
2023-03-05,IN006012800,"AMBALA, IN",0.0,21.5,28.6,15.4,0
2023-03-06,IN006012800,"AMBALA, IN",0.0,21.6,28.2,15.6,0
2023-03-07,IN006012800,"AMBALA, IN",0.0,21.9,29.6,14.6,0
2023-03-08,IN006012800,"AMBALA, IN",0.0,21.9,29.6,16.0,0
2023-03-09,IN006012800,"AMBALA, IN",0.0,22.6,28.4,15.8,0
2023-03-10,IN006012800,"AMBALA, IN",0.0,23.0,28.4,17.8,0
2023-03-11,IN006012800,"AMBALA, IN",0.0,23.2,29.8,16.6,0
2023-03-12,IN006012800,"AMBALA, IN",0.0,23.6,29.4,17.0,0
2023-03-13,IN006012800,"AMBALA, IN",0.0,24.1,30.5,17.8,0
2023-03-14,IN006012800,"AMBALA, IN",0.0,24.2,30.5,17.6,0
