time,temp_mean,temp_max,temp_min,wind_dir,humidity,pressure,wind_gusts,precip_sum,rain_sum,target
1955-01-11,13.0,21.3,8.3,34.0,68.0,990.0,23.2,1.4,1.4,1
1955-01-12,12.8,18.7,7.1,2.0,72.0,990.9,15.1,0.2,0.2,1
1955-01-13,12.7,20.1,5.8,320.0,59.0,990.8,13.7,0.0,0.0,0
1955-01-14,13.5,21.1,5.4,343.0,51.0,992.2,10.1,0.0,0.0,0
1955-01-15,13.3,20.9,5.8,117.0,56.0,990.9,10.4,0.0,0.0,0
1955-01-16,13.5,19.7,6.7,119.0,62.0,989.5,12.2,0.3,0.3,1
1955-01-17,14.2,22.6,5.4,334.0,55.0,987.1,13.2,0.0,0.0,0
1955-01-18,14.1,22.5,6.3,321.0,37.0,987.1,15.2,0.0,0.0,0
1955-01-19,14.0,22.9,5.8,329.0,36.0,988.3,14.7,0.0,0.0,0
1955-01-20,15.0,22.3,7.9,334.0,30.0,988.3,12.5,0.0,0.0,0
1955-01-21,14.5,21.9,8.5,328.0,38.0,987.4,13.9,1.0,1.0,1
1955-01-22,12.9,15.0,10.8,105.0,78.0,986.6,13.3,4.5,4.5,1
1955-01-23,13.3,17.0,10.5,111.0,79.0,985.5,16.6,3.5,3.5,1
1955-01-24,12.9,15.9,11.3,106.0,88.0,983.4,23.7,10.5,10.5,1
1955-01-25,12.1,14.9,8.3,93.0,93.0,986.2,17.6,7.9,7.9,1
1955-01-26,11.3,18.4,6.7,319.0,82.0,987.0,16.3,0.0,0.0,0
1955-01-27,12.0,19.8,5.8,310.0,69.0,985.4,16.8,0.0,0.0,0
1955-01-28,11.7,20.0,4.3,338.0,68.0,984.8,9.1,0.0,0.0,0
1955-01-29,12.2,20.3,3.7,111.0,69.0,984.7,15.1,0.5,0.5,1
1955-01-30,13.6,18.7,9.8,30.0,84.0,983.8,17.0,14.4,14.4,1
1955-01-31,13.4,17.1,10.4,112.0,91.0,985.1,14.2,18.7,18.7,1
1955-02-01,12.6,18.4,8.4,318.0,79.0,984.2,25.9,0.0,0.0,0
1955-02-02,12.3,19.2,6.5,318.0,66.0,981.0,16.7,0.0,0.0,0
1955-02-03,11.5,18.5,5.9,55.0,73.0,980.7,9.9,0.1,0.1,1
1955-02-04,11.6,18.9,4.7,5.0,69.0,980.0,13.1,0.0,0.0,0
1955-02-05,11.7,19.3,4.1,324.0,68.0,981.8,17.2,0.0,0.0,0
1955-02-06,12.4,19.8,6.6,321.0,63.0,981.7,20.1,0.0,0.0,0
1955-02-07,12.0,20.1,4.6,321.0,62.0,983.0,19.1,0.0,0.0,0
1955-02-08,12.2,20.4,4.9,322.0,60.0,980.6,19.6,0.0,0.0,0
1955-02-09,12.7,20.7,5.9,335.0,60.0,979.3,15.2,0.3,0.3,1
1955-02-10,12.5,19.6,7.2,32.0,62.0,980.7,15.5,2.2,2.2,1
1955-02-11,10.9,18.9,4.0,329.0,66.0,983.3,14.8,0.0,0.0,0
1955-02-12,10.8,19.4,3.2,321.0,54.0,984.0,20.6,0.0,0.0,0
1955-02-13,11.9,21.4,2.8,321.0,49.0,985.3,19.4,0.0,0.0,0
1955-02-14,13.3,22.5,4.5,316.0,46.0,985.5,19.4,0.0,0.0,0
1955-02-15,14.9,23.7,8.3,314.0,42.0,984.3,23.8,0.0,0.0,0
1955-02-16,15.5,24.7,7.3,308.0,45.0,982.3,19.7,0.0,0.0,0
1955-02-17,15.2,25.2,5.5,99.0,57.0,982.4,14.1,0.0,0.0,0
1955-02-18,16.2,25.5,7.1,50.0,53.0,982.6,15.3,0.0,0.0,0
1955-02-19,16.6,25.9,7.1,328.0,46.0,982.9,17.6,0.0,0.0,0
1955-02-20,17.8,27.7,9.0,322.0,38.0,983.7,20.5,0.0,0.0,0
1955-02-21,18.2,28.7,7.9,324.0,37.0,985.0,18.8,0.0,0.0,0
1955-02-22,19.1,27.6,12.2,303.0,32.0,983.4,18.3,0.0,0.0,0
1955-02-23,19.0,27.8,9.7,327.0,39.0,983.7,17.0,0.0,0.0,0
1955-02-24,19.2,28.4,10.0,321.0,36.0,984.4,21.7,0.0,0.0,0
1955-02-25,21.3,30.1,13.9,326.0,29.0,983.2,31.5,0.0,0.0,0
1955-02-26,21.4,30.2,13.5,316.0,27.0,981.0,26.4,0.0,0.0,0
1955-02-27,20.8,31.1,11.0,327.0,30.0,979.6,19.7,0.0,0.0,0
1955-02-28,23.0,30.6,14.8,342.0,29.0,978.6,15.7,0.0,0.0,0
1955-03-01,17.3,20.5,14.4,126.0,76.0,977.5,28.7,23.8,23.8,1
1955-03-02,16.4,21.4,12.7,342.0,78.0,980.7,14.9,9.5,9.5,1
1955-03-03,16.3,23.1,10.4,317.0,67.0,981.8,24.9,0.0,0.0,0
1955-03-04,18.0,25.8,11.7,316.0,51.0,981.5,24.6,0.0,0.0,0
1955-03-05,18.3,26.7,10.2,325.0,56.0,981.9,15.6,0.0,0.0,0
1955-03-06,19.3,27.8,10.6,320.0,56.0,980.1,17.6,0.0,0.0,0
1955-03-07,20.5,29.0,12.3,326.0,51.0,980.5,19.3,0.0,0.0,0
1955-03-08,21.8,31.3,12.9,319.0,45.0,982.5,19.8,0.0,0.0,0
1955-03-09,23.1,32.3,15.1,322.0,42.0,984.1,22.6,0.0,0.0,0
1955-03-10,23.1,32.0,14.6,323.0,41.0,983.1,25.2,0.0,0.0,0
1955-03-11,26.2,33.8,20.0,332.0,31.0,982.7,25.6,0.0,0.0,0
1955-03-12,26.3,33.7,20.4,329.0,32.0,984.3,26.1,0.0,0.0,0
1955-03-13,24.9,32.8,19.3,322.0,33.0,984.5,29.0,0.0,0.0,0
1955-03-14,25.6,34.5,17.8,321.0,34.0,982.4,25.4,0.0,0.0,0
1955-03-15,24.9,33.7,16.0,117.0,37.0,980.5,16.2,0.0,0.0,0
1955-03-16,24.7,34.7,15.1,121.0,33.0,981.3,18.3,0.0,0.0,0
1955-03-17,23.7,32.9,15.0,318.0,34.0,982.2,21.1,0.0,0.0,0
1955-03-18,24.3,32.3,17.1,324.0,26.0,979.1,27.5,0.0,0.0,0
1955-03-19,24.7,33.0,16.7,317.0,30.0,976.3,13.9,0.1,0.1,1
1955-03-20,25.2,33.6,16.1,50.0,34.0,975.9,14.2,0.0,0.0,0
1955-03-21,25.7,33.8,18.3,325.0,26.0,979.4,18.0,0.0,0.0,0
1955-03-22,25.9,34.1,17.8,322.0,23.0,978.9,25.5,0.0,0.0,0
1955-03-23,27.0,35.2,18.1,14.0,24.0,976.7,14.3,0.0,0.0,0
1955-03-24,27.6,35.6,18.6,112.0,24.0,975.3,20.9,0.0,0.0,0
1955-03-25,25.8,33.5,18.8,96.0,31.0,974.4,21.7,0.5,0.5,1
1955-03-26,25.7,32.8,18.5,94.0,32.0,976.1,26.0,0.0,0.0,0
1955-03-27,25.6,33.5,16.3,328.0,26.0,976.7,21.9,0.0,0.0,0
1955-03-28,26.6,34.9,17.3,53.0,24.0,975.7,19.4,0.0,0.0,0
1955-03-29,28.1,36.8,18.9,124.0,25.0,972.6,27.3,0.0,0.0,0
1955-03-30,27.8,34.1,22.3,170.0,19.0,970.1,34.5,0.0,0.0,0
1955-03-31,25.6,32.7,17.9,115.0,20.0,975.0,19.1,0.0,0.0,0
1955-04-01,25.2,33.5,16.5,287.0,20.0,976.0,20.5,0.0,0.0,0
1955-04-02,24.6,32.5,16.2,320.0,22.0,977.7,21.8,0.0,0.0,0
1955-04-03,25.3,33.7,16.0,336.0,18.0,977.9,18.5,0.0,0.0,0
1955-04-04,25.2,34.1,14.8,76.0,17.0,979.2,15.3,0.0,0.0,0
1955-04-05,25.4,34.2,14.5,74.0,20.0,980.6,13.6,0.0,0.0,0
1955-04-06,26.6,35.2,17.5,75.0,14.0,980.5,12.2,0.0,0.0,0
1955-04-07,27.3,36.3,15.6,29.0,15.0,979.5,11.6,0.0,0.0,0
1955-04-08,27.3,36.4,17.2,23.0,14.0,978.4,13.1,0.0,0.0,0
1955-04-09,27.8,37.4,17.2,105.0,14.0,977.3,20.0,0.0,0.0,0
1955-04-10,28.3,37.4,17.2,86.0,19.0,976.8,17.5,0.0,0.0,0
1955-04-11,29.6,38.7,20.0,137.0,13.0,974.6,27.5,0.0,0.0,0
1955-04-12,26.9,34.9,21.7,111.0,30.0,972.9,36.5,3.3,3.3,1
1955-04-13,25.4,32.4,19.5,133.0,24.0,972.0,38.9,0.9,0.9,1
1955-04-14,22.6,29.4,15.5,109.0,31.0,974.1,22.4,0.0,0.0,0
1955-04-15,22.7,30.3,13.9,325.0,26.0,976.7,22.5,0.0,0.0,0
1955-04-16,24.2,31.8,15.3,354.0,17.0,980.7,22.7,0.0,0.0,0
1955-04-17,23.4,31.2,15.5,327.0,16.0,983.4,26.6,0.0,0.0,0
1955-04-18,24.2,32.3,14.3,335.0,15.0,983.8,35.7,0.0,0.0,0
1955-04-19,26.3,34.7,18.1,325.0,13.0,981.3,32.1,0.0,0.0,0
1955-04-20,27.5,36.6,17.0,331.0,14.0,979.8,24.8,0.0,0.0,0
1955-04-21,29.1,38.5,17.6,214.0,11.0,977.2,21.8,0.0,0.0,0
1955-04-22,28.4,38.4,16.5,360.0,15.0,978.5,17.7,0.0,0.0,0
1955-04-23,30.2,39.2,19.8,337.0,11.0,978.1,24.9,0.0,0.0,0
1955-04-24,30.7,39.3,19.4,325.0,13.0,975.2,23.2,0.0,0.0,0
1955-04-25,31.8,40.2,21.8,3.0,14.0,974.2,18.7,0.0,0.0,0
1955-04-26,31.3,39.2,24.7,17.0,16.0,976.3,26.6,0.2,0.2,1
1955-04-27,30.4,39.6,21.0,24.0,24.0,977.0,20.4,0.3,0.3,1
1955-04-28,31.2,40.3,21.2,353.0,25.0,977.1,20.6,0.1,0.1,1
1955-04-29,30.7,38.0,24.4,83.0,23.0,973.1,20.6,0.1,0.1,1
1955-04-30,30.0,37.7,20.9,103.0,27.0,971.9,26.4,0.8,0.8,1
1955-05-01,29.9,38.4,19.9,286.0,27.0,971.8,18.4,0.0,0.0,0
1955-05-02,30.7,38.0,20.8,67.0,23.0,972.5,14.2,0.0,0.0,0
1955-05-03,30.7,38.0,24.0,106.0,24.0,974.9,21.4,0.2,0.2,1
1955-05-04,31.0,38.1,24.0,115.0,26.0,977.4,28.1,0.0,0.0,0
1955-05-05,32.2,39.9,24.3,79.0,23.0,977.4,21.6,0.3,0.3,1
1955-05-06,32.1,39.4,24.4,13.0,26.0,977.5,22.5,0.3,0.3,1
1955-05-07,30.2,34.7,24.2,341.0,31.0,976.8,17.6,0.4,0.4,1
1955-05-08,33.0,39.9,24.6,349.0,21.0,973.1,19.8,0.0,0.0,0
1955-05-09,32.9,39.2,27.1,176.0,21.0,969.6,28.8,0.0,0.0,0
1955-05-10,27.7,33.1,21.7,96.0,43.0,972.5,30.8,3.8,3.8,1
1955-05-11,27.0,35.5,20.0,328.0,46.0,974.8,24.3,0.2,0.2,1
1955-05-12,27.8,35.4,18.8,323.0,35.0,975.4,19.2,0.1,0.1,1
1955-05-13,28.9,36.4,19.0,321.0,30.0,975.8,19.4,0.0,0.0,0
1955-05-14,29.7,37.6,20.5,326.0,27.0,975.2,24.7,0.0,0.0,0
1955-05-15,31.0,39.5,20.6,337.0,24.0,974.4,26.2,0.0,0.0,0
1955-05-16,33.0,41.2,21.9,8.0,14.0,974.9,18.1,0.0,0.0,0
1955-05-17,33.2,41.7,21.1,8.0,13.0,973.7,20.3,0.0,0.0,0
1955-05-18,33.6,41.0,24.1,343.0,13.0,973.4,24.7,0.0,0.0,0
1955-05-19,33.8,41.8,23.3,345.0,14.0,972.3,16.8,0.0,0.0,0
1955-05-20,34.0,42.5,23.5,63.0,13.0,971.0,19.5,0.0,0.0,0
1955-05-21,33.6,42.0,22.5,11.0,16.0,968.5,13.8,0.0,0.0,0
1955-05-22,35.1,43.6,25.9,17.0,11.0,968.0,20.6,0.0,0.0,0
1955-05-23,34.8,43.4,22.1,48.0,12.0,968.0,13.8,0.0,0.0,0
1955-05-24,31.6,38.7,25.7,244.0,22.0,970.2,20.0,2.2,2.2,1
1955-05-25,29.8,37.9,24.0,248.0,42.0,974.7,18.1,2.0,2.0,1
1955-05-26,30.5,37.5,22.6,298.0,40.0,976.6,21.1,0.1,0.1,1
1955-05-27,31.9,38.8,24.1,302.0,28.0,975.0,25.1,0.0,0.0,0
1955-05-28,32.9,40.4,23.5,307.0,26.0,973.6,19.0,0.0,0.0,0
1955-05-29,34.0,42.0,23.4,323.0,22.0,971.8,23.5,0.0,0.0,0
1955-05-30,35.5,44.2,25.2,329.0,16.0,969.1,16.9,0.0,0.0,0
1955-05-31,36.3,45.5,25.5,315.0,11.0,968.3,17.7,0.0,0.0,0
1955-06-01,36.8,45.6,27.2,285.0,11.0,968.4,17.3,0.0,0.0,0
1955-06-02,37.0,45.7,27.3,344.0,10.0,968.4,16.1,0.0,0.0,0
1955-06-03,37.6,46.6,27.6,4.0,10.0,967.6,20.7,0.0,0.0,0
1955-06-04,37.4,46.0,26.7,305.0,10.0,968.0,21.0,0.0,0.0,0
1955-06-05,37.8,46.8,28.5,302.0,9.0,969.2,25.3,0.0,0.0,0
1955-06-06,37.7,47.0,26.4,302.0,10.0,968.1,24.8,0.0,0.0,0
1955-06-07,38.5,45.2,32.0,259.0,17.0,967.1,24.4,1.0,1.0,1
1955-06-08,37.8,44.7,31.7,185.0,21.0,966.2,22.2,2.2,2.2,1
1955-06-09,36.7,44.2,30.3,140.0,28.0,965.8,27.7,2.0,2.0,1
1955-06-10,34.6,41.7,29.6,128.0,41.0,967.2,28.1,8.4,8.4,1
1955-06-11,35.4,43.2,28.9,177.0,39.0,965.9,24.2,2.8,2.8,1
1955-06-12,36.6,43.5,29.0,257.0,33.0,965.0,21.1,1.9,1.9,1
1955-06-13,37.3,44.3,29.6,273.0,31.0,965.9,24.7,0.4,0.4,1
1955-06-14,37.6,44.9,28.7,302.0,26.0,966.9,18.8,0.0,0.0,0
1955-06-15,37.2,44.6,29.4,121.0,32.0,966.5,22.4,0.0,0.0,0
1955-06-16,36.5,43.6,30.3,121.0,40.0,966.7,31.8,0.0,0.0,0
1955-06-17,34.8,41.8,29.6,136.0,49.0,967.2,33.1,0.2,0.2,1
1955-06-18,35.2,41.4,29.5,116.0,46.0,966.5,25.0,0.0,0.0,0
1955-06-19,36.6,43.8,29.6,227.0,36.0,965.6,26.1,0.4,0.4,1
1955-06-20,37.0,43.0,29.8,189.0,30.0,967.4,22.3,0.0,0.0,0
1955-06-21,37.1,43.5,30.7,281.0,24.0,967.3,17.1,0.0,0.0,0
1955-06-22,36.7,44.1,27.3,270.0,21.0,965.8,16.7,0.0,0.0,0
1955-06-23,37.0,44.6,28.3,310.0,22.0,965.4,21.7,0.0,0.0,0
1955-06-24,37.1,44.1,29.8,114.0,28.0,966.6,23.3,0.0,0.0,0
1955-06-25,37.4,44.3,30.8,120.0,34.0,967.3,28.6,0.0,0.0,0
1955-06-26,37.3,43.8,30.7,120.0,39.0,964.5,30.3,0.0,0.0,0
1955-06-27,35.9,41.5,30.7,129.0,45.0,964.4,34.1,1.5,1.5,1
1955-06-28,31.4,37.4,27.2,121.0,60.0,967.1,27.7,4.7,4.7,1
1955-06-29,29.5,32.2,26.9,37.0,70.0,967.0,18.0,15.2,15.2,1
1955-06-30,28.6,30.6,26.9,34.0,75.0,968.2,23.4,8.5,8.5,1
1955-07-01,26.7,28.8,25.7,103.0,91.0,968.6,28.1,61.0,61.0,1
1955-07-02,25.9,26.8,25.1,148.0,93.0,965.7,23.3,36.1,36.1,1
1955-07-03,29.4,34.3,24.2,178.0,78.0,966.0,14.9,0.4,0.4,1
1955-07-04,30.6,35.2,26.1,198.0,67.0,966.2,18.6,0.0,0.0,0
1955-07-05,30.9,36.1,26.8,241.0,68.0,966.5,13.3,0.3,0.3,1
1955-07-06,30.8,35.4,27.0,120.0,70.0,968.2,19.9,0.1,0.1,1
1955-07-07,29.8,34.0,26.2,118.0,73.0,971.1,25.5,7.0,7.0,1
1955-07-08,30.6,34.4,26.8,123.0,73.0,971.5,16.4,1.2,1.2,1
1955-07-09,30.6,34.6,26.4,18.0,73.0,969.6,14.6,1.4,1.4,1
1955-07-10,31.7,36.4,26.7,315.0,71.0,967.7,12.9,0.7,0.7,1
1955-07-11,30.5,35.0,26.0,126.0,74.0,969.1,20.3,4.1,4.1,1
1955-07-12,30.5,35.4,26.3,98.0,71.0,970.0,20.1,1.4,1.4,1
1955-07-13,31.7,36.9,27.2,106.0,66.0,967.8,19.8,0.0,0.0,0
1955-07-14,33.1,39.8,27.0,271.0,55.0,964.4,17.5,0.0,0.0,0
1955-07-15,34.2,39.4,28.8,258.0,40.0,964.7,15.6,0.0,0.0,0
1955-07-16,34.1,38.0,30.4,258.0,41.0,966.2,19.6,0.0,0.0,0
1955-07-17,33.8,38.2,30.0,155.0,44.0,966.7,20.2,1.8,1.8,1
1955-07-18,32.1,37.7,28.2,111.0,54.0,967.0,25.4,1.1,1.1,1
1955-07-19,29.2,33.9,25.8,109.0,74.0,967.9,23.6,15.6,15.6,1
1955-07-20,29.3,34.1,24.8,104.0,73.0,968.6,22.3,9.6,9.6,1
1955-07-21,30.2,35.4,24.9,332.0,68.0,968.3,21.9,1.3,1.3,1
1955-07-22,31.1,36.8,25.8,326.0,62.0,966.9,17.7,0.0,0.0,0
1955-07-23,32.2,38.3,25.4,59.0,54.0,966.2,15.2,0.0,0.0,0
1955-07-24,33.8,39.7,28.6,127.0,49.0,967.8,17.4,0.0,0.0,0
1955-07-25,34.5,40.1,28.8,149.0,46.0,968.4,17.3,0.0,0.0,0
1955-07-26,33.8,39.9,28.6,251.0,47.0,968.2,19.6,0.4,0.4,1
1955-07-27,33.4,39.4,28.5,334.0,49.0,968.8,17.9,0.4,0.4,1
1955-07-28,33.8,39.5,28.9,287.0,47.0,968.4,17.7,0.2,0.2,1
1955-07-29,33.9,39.5,29.1,325.0,49.0,969.5,17.7,0.1,0.1,1
1955-07-30,33.8,39.1,29.4,23.0,51.0,970.4,19.3,0.3,0.3,1
1955-07-31,32.7,37.5,29.1,108.0,60.0,971.1,27.0,1.1,1.1,1
1955-08-01,31.7,36.6,28.6,106.0,62.0,971.5,28.7,0.4,0.4,1
1955-08-02,30.9,37.4,26.6,114.0,65.0,972.4,32.3,2.1,2.1,1
1955-08-03,30.1,35.9,26.3,118.0,68.0,972.4,33.3,1.2,1.2,1
1955-08-04,28.4,31.4,26.5,123.0,76.0,972.2,31.0,5.4,5.4,1
1955-08-05,28.5,31.9,25.1,120.0,72.0,971.5,27.0,0.1,0.1,1
1955-08-06,28.6,34.1,25.0,144.0,75.0,970.0,22.3,6.2,6.2,1
1955-08-07,26.7,30.4,24.1,123.0,83.0,970.3,24.0,22.9,22.9,1
1955-08-08,27.4,31.3,24.2,125.0,79.0,971.4,25.3,7.5,7.5,1
1955-08-09,28.0,31.9,25.0,122.0,80.0,971.4,23.7,5.1,5.1,1
1955-08-10,28.1,31.7,25.8,120.0,80.0,971.4,23.5,6.3,6.3,1
1955-08-11,27.9,31.8,25.8,121.0,78.0,972.0,30.9,9.3,9.3,1
1955-08-12,27.0,30.0,25.1,124.0,82.0,973.4,32.4,3.4,3.4,1
1955-08-13,26.9,30.7,24.5,127.0,85.0,974.7,22.5,6.8,6.8,1
1955-08-14,26.9,31.0,24.3,200.0,87.0,973.7,12.8,18.9,18.9,1
1955-08-15,26.7,30.8,24.2,282.0,88.0,971.9,12.0,22.1,22.1,1
1955-08-16,26.0,30.2,24.4,118.0,92.0,973.0,16.7,24.9,24.9,1
1955-08-17,25.5,28.2,24.1,124.0,93.0,972.8,19.4,13.7,13.7,1
1955-08-18,26.7,30.4,24.6,124.0,87.0,972.0,21.6,7.1,7.1,1
1955-08-19,26.7,29.8,25.1,118.0,85.0,971.3,25.1,5.6,5.6,1
1955-08-20,26.6,29.5,25.2,110.0,86.0,971.4,29.3,4.8,4.8,1
1955-08-21,26.8,29.8,24.9,117.0,86.0,973.4,27.9,3.1,3.1,1
1955-08-22,26.9,30.5,24.3,124.0,88.0,973.4,15.7,8.1,8.1,1
1955-08-23,26.2,29.7,24.0,115.0,89.0,971.5,15.3,12.8,12.8,1
1955-08-24,26.1,29.7,23.9,113.0,88.0,970.7,16.3,12.8,12.8,1
1955-08-25,26.7,30.4,24.1,123.0,87.0,971.4,17.2,1.6,1.6,1
1955-08-26,26.9,30.8,24.1,119.0,87.0,972.2,14.7,6.6,6.6,1
1955-08-27,26.8,30.7,24.1,141.0,90.0,971.0,11.8,18.4,18.4,1
1955-08-28,26.5,30.8,24.5,135.0,91.0,970.7,11.3,6.8,6.8,1
1955-08-29,26.3,29.2,24.2,116.0,90.0,972.3,16.8,22.0,22.0,1
1955-08-30,27.3,30.5,25.7,105.0,88.0,972.2,14.9,15.5,15.5,1
1955-08-31,27.9,32.0,25.2,108.0,86.0,970.7,13.9,5.0,5.0,1
1955-09-01,27.6,31.8,25.5,105.0,86.0,969.9,17.9,0.2,0.2,1
1955-09-02,28.3,31.8,25.4,113.0,84.0,969.8,21.3,2.5,2.5,1
1955-09-03,27.4,30.9,25.1,116.0,85.0,972.0,26.3,2.2,2.2,1
1955-09-04,26.9,29.6,25.3,119.0,87.0,973.1,19.6,16.5,16.5,1
1955-09-05,27.3,30.7,24.7,115.0,88.0,971.9,11.6,9.0,9.0,1
1955-09-06,26.9,31.1,24.1,112.0,87.0,971.6,17.8,6.6,6.6,1
1955-09-07,27.0,30.1,25.7,116.0,84.0,974.9,29.8,6.7,6.7,1
1955-09-08,25.9,28.8,24.1,122.0,90.0,976.8,19.4,17.3,17.3,1
1955-09-09,25.0,28.2,23.3,121.0,90.0,974.8,13.2,30.5,30.5,1
1955-09-10,25.1,28.8,23.0,111.0,88.0,973.7,16.5,9.0,9.0,1
1955-09-11,26.6,30.5,23.0,97.0,86.0,975.1,12.4,0.6,0.6,1
1955-09-12,26.9,30.9,23.7,122.0,86.0,975.3,11.5,2.5,2.5,1
1955-09-13,25.6,29.1,23.3,137.0,89.0,974.0,13.6,12.6,12.6,1
1955-09-14,25.7,29.2,23.3,141.0,88.0,974.1,14.6,10.1,10.1,1
1955-09-15,26.3,30.4,23.4,298.0,86.0,974.4,17.1,4.3,4.3,1
1955-09-16,26.8,30.4,23.7,291.0,83.0,976.2,13.3,1.7,1.7,1
1955-09-17,26.2,29.9,23.8,286.0,87.0,976.3,15.3,2.5,2.5,1
1955-09-18,26.1,30.2,23.4,298.0,89.0,976.2,19.2,1.6,1.6,1
1955-09-19,26.3,30.9,22.6,320.0,89.0,978.1,13.0,0.0,0.0,0
1955-09-20,26.3,30.7,23.0,103.0,85.0,979.8,17.0,2.4,2.4,1
1955-09-21,26.4,30.6,23.2,101.0,84.0,979.0,13.6,1.1,1.1,1
1955-09-22,26.3,30.9,22.2,111.0,83.0,978.7,11.3,0.5,0.5,1
1955-09-23,25.8,29.6,22.4,61.0,88.0,979.8,10.9,4.2,4.2,1
1955-09-24,25.7,28.5,23.4,63.0,84.0,979.7,14.0,5.9,5.9,1
1955-09-25,23.4,25.6,21.9,2.0,84.0,978.2,21.1,71.7,71.7,1
1955-09-26,23.2,27.0,20.8,10.0,87.0,977.3,22.7,34.4,34.4,1
1955-09-27,24.5,28.8,20.4,88.0,90.0,976.1,13.0,0.3,0.3,1
1955-09-28,25.7,30.1,21.9,111.0,86.0,976.3,12.0,0.7,0.7,1
1955-09-29,26.2,30.5,22.9,124.0,85.0,976.9,9.5,0.3,0.3,1
1955-09-30,26.3,30.6,22.8,107.0,84.0,977.5,15.6,6.1,6.1,1
1955-10-01,26.4,30.5,22.8,82.0,85.0,977.4,12.7,6.0,6.0,1
1955-10-02,25.3,28.9,23.0,61.0,89.0,976.3,13.9,9.9,9.9,1
1955-10-03,23.4,24.3,22.7,65.0,91.0,974.6,38.7,54.2,54.2,1
1955-10-04,24.4,25.7,22.9,128.0,88.0,971.8,64.7,46.3,46.3,1
1955-10-05,23.0,25.3,22.0,129.0,90.0,976.4,55.5,41.2,41.2,1
1955-10-06,24.5,29.3,20.5,317.0,84.0,980.3,17.3,0.0,0.0,0
1955-10-07,23.9,28.8,19.7,307.0,81.0,978.9,18.3,0.0,0.0,0
1955-10-08,23.4,29.4,17.9,308.0,83.0,978.7,11.0,0.0,0.0,0
1955-10-09,23.7,29.9,18.4,52.0,80.0,979.6,10.5,0.0,0.0,0
1955-10-10,23.9,30.2,18.3,47.0,76.0,980.6,10.1,0.8,0.8,1
1955-10-11,23.0,29.6,16.5,341.0,77.0,981.2,12.5,0.0,0.0,0
1955-10-12,23.0,28.7,17.9,112.0,80.0,980.1,12.9,0.1,0.1,1
1955-10-13,20.4,21.3,19.7,28.0,89.0,978.7,31.6,77.3,77.3,1
1955-10-14,21.8,24.6,19.9,81.0,87.0,980.4,19.6,6.9,6.9,1
1955-10-15,22.1,26.4,18.6,310.0,82.0,979.8,11.1,0.2,0.2,1
1955-10-16,21.9,27.5,16.2,315.0,79.0,981.7,12.6,0.0,0.0,0
1955-10-17,21.8,27.8,15.3,316.0,74.0,983.7,14.7,0.0,0.0,0
1955-10-18,21.2,27.8,15.0,307.0,74.0,982.9,15.6,0.0,0.0,0
1955-10-19,21.6,27.8,16.5,314.0,75.0,981.7,10.1,0.0,0.0,0
1955-10-20,21.3,27.6,15.1,72.0,78.0,982.4,9.6,0.0,0.0,0
1955-10-21,21.1,27.3,15.1,347.0,79.0,983.4,11.3,0.0,0.0,0
1955-10-22,21.5,27.5,14.9,316.0,78.0,981.8,10.2,0.0,0.0,0
1955-10-23,20.7,26.8,14.2,49.0,78.0,980.2,9.1,0.0,0.0,0
1955-10-24,20.9,27.0,15.6,347.0,77.0,980.7,12.0,0.0,0.0,0
1955-10-25,20.4,27.2,14.0,308.0,73.0,979.4,16.9,0.0,0.0,0
1955-10-26,20.1,27.3,12.9,310.0,70.0,979.5,12.3,0.0,0.0,0
1955-10-27,19.6,27.1,12.3,63.0,71.0,981.1,10.2,0.0,0.0,0
1955-10-28,20.0,27.1,14.3,338.0,69.0,982.3,12.2,0.0,0.0,0
1955-10-29,19.2,26.9,12.7,321.0,71.0,983.1,12.2,0.0,0.0,0
1955-10-30,19.7,27.3,13.3,328.0,71.0,983.5,11.7,0.0,0.0,0
1955-10-31,20.1,27.3,13.2,314.0,68.0,981.4,15.9,0.0,0.0,0
1955-11-01,19.8,27.5,12.7,324.0,72.0,981.4,13.5,0.0,0.0,0
1955-11-02,19.9,27.1,12.1,332.0,71.0,983.6,11.3,0.0,0.0,0
1955-11-03,19.3,26.8,12.7,341.0,71.0,982.9,11.6,0.0,0.0,0
1955-11-04,19.3,26.8,13.3,320.0,69.0,982.2,13.7,0.0,0.0,0
1955-11-05,18.9,26.5,11.4,358.0,71.0,982.2,10.4,0.0,0.0,0
1955-11-06,18.1,25.5,11.8,47.0,72.0,981.3,11.7,0.0,0.0,0
1955-11-07,18.3,25.8,10.7,328.0,65.0,979.5,20.9,0.0,0.0,0
1955-11-08,18.1,25.0,13.2,308.0,50.0,977.1,23.6,0.0,0.0,0
1955-11-09,18.3,26.4,12.4,307.0,52.0,977.6,23.0,0.0,0.0,0
1955-11-10,17.7,27.2,9.7,317.0,58.0,979.7,16.3,0.0,0.0,0
1955-11-11,17.0,26.2,9.1,357.0,64.0,982.5,11.0,0.0,0.0,0
1955-11-12,16.8,25.6,9.1,346.0,63.0,982.7,11.0,0.0,0.0,0
1955-11-13,16.8,25.6,9.0,320.0,59.0,981.3,17.1,0.0,0.0,0
1955-11-14,17.8,25.9,11.4,310.0,53.0,981.3,22.2,0.0,0.0,0
1955-11-15,18.1,26.5,11.5,312.0,50.0,982.8,21.3,0.0,0.0,0
